Logging in: /home/yf22/Transferred-Tickets-Wins/omp/runs/img-c100-resnet50-eps3-uns-p0.5-finetune
==> Preparing dataset cifar100..
Files already downloaded and verified
Files already downloaded and verified
=> loading checkpoint '/home/yf22/ResNet_ckpt/resnet50_l2_eps3.ckpt'
=> loaded checkpoint '/home/yf22/ResNet_ckpt/resnet50_l2_eps3.ckpt' (epoch 90)
[Replacing the last layer with 0 hidden layers and 1 classification layer that fits the cifar100 dataset.]
no weight for calculating sparsity
L1 Unstructured Pruning Start
L1 Unstructured Pruning Done!
* remain weight ratio =  50.0 %
remove pruning
=> loading checkpoint '/home/yf22/ResNet_ckpt/resnet50_l2_eps3.ckpt'
=> loaded checkpoint '/home/yf22/ResNet_ckpt/resnet50_l2_eps3.ckpt' (epoch 90)
[Replacing the last layer with 0 hidden layers and 1 classification layer that fits the cifar100 dataset.]
Dataset: cifar100 | Model: resnet50
Use SGD as the optimizer
/home/yf22/Transferred-Tickets-Wins/omp/my_robustness/train.py:25: UserWarning: Could not import amp.
  warnings.warn('Could not import amp.')
  0%|          | 0/782 [00:00<?, ?it/s]
Train Epoch:0 | Loss 4.6617 | NatPrec1 0.000 | NatPrec5 9.375 | Reg term: 0.0 ||:   0%|          | 0/782 [00:12<?, ?it/s]
Train Epoch:0 | Loss 3.3219 | NatPrec1 31.458 | NatPrec5 58.635 | Reg term: 0.0 ||:  57%|█████▋    | 449/782 [02:08<01:25,  3.87it/s]
Train Epoch:0 | Loss 3.3219 | NatPrec1 31.458 | NatPrec5 58.635 | Reg term: 0.0 ||:  57%|█████▋    | 449/782 [02:08<01:25,  3.87it/s]
Train Epoch:0 | Loss 3.3219 | NatPrec1 31.458 | NatPrec5 58.635 | Reg term: 0.0 ||:  58%|█████▊    | 450/782 [02:08<01:25,  3.88it/s]
Train Epoch:0 | Loss 3.3198 | NatPrec1 31.468 | NatPrec5 58.672 | Reg term: 0.0 ||:  58%|█████▊    | 450/782 [02:08<01:25,  3.88it/s]
Train Epoch:0 | Loss 3.3198 | NatPrec1 31.468 | NatPrec5 58.672 | Reg term: 0.0 ||:  58%|█████▊    | 450/782 [02:08<01:25,  3.88it/s]
Train Epoch:0 | Loss 3.3198 | NatPrec1 31.468 | NatPrec5 58.672 | Reg term: 0.0 ||:  58%|█████▊    | 451/782 [02:08<01:25,  3.86it/s]
Train Epoch:0 | Loss 3.3174 | NatPrec1 31.527 | NatPrec5 58.729 | Reg term: 0.0 ||:  58%|█████▊    | 451/782 [02:08<01:25,  3.86it/s]
Train Epoch:0 | Loss 3.3174 | NatPrec1 31.527 | NatPrec5 58.729 | Reg term: 0.0 ||:  58%|█████▊    | 451/782 [02:08<01:25,  3.86it/s]
Train Epoch:0 | Loss 3.3174 | NatPrec1 31.527 | NatPrec5 58.729 | Reg term: 0.0 ||:  58%|█████▊    | 452/782 [02:08<01:25,  3.85it/s]
Train Epoch:0 | Loss 3.3151 | NatPrec1 31.550 | NatPrec5 58.778 | Reg term: 0.0 ||:  58%|█████▊    | 452/782 [02:09<01:25,  3.85it/s]
Train Epoch:0 | Loss 3.3151 | NatPrec1 31.550 | NatPrec5 58.778 | Reg term: 0.0 ||:  58%|█████▊    | 452/782 [02:09<01:25,  3.85it/s]
Train Epoch:0 | Loss 3.3151 | NatPrec1 31.550 | NatPrec5 58.778 | Reg term: 0.0 ||:  58%|█████▊    | 453/782 [02:09<01:25,  3.86it/s]
Train Epoch:0 | Loss 3.3128 | NatPrec1 31.587 | NatPrec5 58.828 | Reg term: 0.0 ||:  58%|█████▊    | 453/782 [02:09<01:25,  3.86it/s]
Train Epoch:0 | Loss 3.3128 | NatPrec1 31.587 | NatPrec5 58.828 | Reg term: 0.0 ||:  58%|█████▊    | 453/782 [02:09<01:25,  3.86it/s]
Train Epoch:0 | Loss 3.3128 | NatPrec1 31.587 | NatPrec5 58.828 | Reg term: 0.0 ||:  58%|█████▊    | 454/782 [02:09<01:25,  3.86it/s]
Train Epoch:0 | Loss 3.3103 | NatPrec1 31.621 | NatPrec5 58.870 | Reg term: 0.0 ||:  58%|█████▊    | 454/782 [02:09<01:25,  3.86it/s]
Train Epoch:0 | Loss 3.3103 | NatPrec1 31.621 | NatPrec5 58.870 | Reg term: 0.0 ||:  58%|█████▊    | 454/782 [02:09<01:25,  3.86it/s]
Train Epoch:0 | Loss 3.3103 | NatPrec1 31.621 | NatPrec5 58.870 | Reg term: 0.0 ||:  58%|█████▊    | 455/782 [02:09<01:25,  3.83it/s]
Train Epoch:0 | Loss 3.3077 | NatPrec1 31.682 | NatPrec5 58.936 | Reg term: 0.0 ||:  58%|█████▊    | 455/782 [02:09<01:25,  3.83it/s]
Train Epoch:0 | Loss 3.3077 | NatPrec1 31.682 | NatPrec5 58.936 | Reg term: 0.0 ||:  58%|█████▊    | 455/782 [02:09<01:25,  3.83it/s]
Train Epoch:0 | Loss 3.3077 | NatPrec1 31.682 | NatPrec5 58.936 | Reg term: 0.0 ||:  58%|█████▊    | 456/782 [02:09<01:25,  3.81it/s]
Train Epoch:0 | Loss 3.3058 | NatPrec1 31.694 | NatPrec5 58.968 | Reg term: 0.0 ||:  58%|█████▊    | 456/782 [02:10<01:25,  3.81it/s]
Train Epoch:0 | Loss 3.3058 | NatPrec1 31.694 | NatPrec5 58.968 | Reg term: 0.0 ||:  58%|█████▊    | 456/782 [02:10<01:25,  3.81it/s]
Train Epoch:0 | Loss 3.3058 | NatPrec1 31.694 | NatPrec5 58.968 | Reg term: 0.0 ||:  58%|█████▊    | 457/782 [02:10<01:25,  3.82it/s]
Train Epoch:0 | Loss 3.3034 | NatPrec1 31.728 | NatPrec5 59.010 | Reg term: 0.0 ||:  58%|█████▊    | 457/782 [02:10<01:25,  3.82it/s]
Train Epoch:0 | Loss 3.3034 | NatPrec1 31.728 | NatPrec5 59.010 | Reg term: 0.0 ||:  58%|█████▊    | 457/782 [02:10<01:25,  3.82it/s]
Train Epoch:0 | Loss 3.3034 | NatPrec1 31.728 | NatPrec5 59.010 | Reg term: 0.0 ||:  59%|█████▊    | 458/782 [02:10<01:24,  3.84it/s]
Train Epoch:0 | Loss 3.3011 | NatPrec1 31.747 | NatPrec5 59.045 | Reg term: 0.0 ||:  59%|█████▊    | 458/782 [02:10<01:24,  3.84it/s]
Train Epoch:0 | Loss 3.3011 | NatPrec1 31.747 | NatPrec5 59.045 | Reg term: 0.0 ||:  59%|█████▊    | 458/782 [02:10<01:24,  3.84it/s]
Train Epoch:0 | Loss 3.3011 | NatPrec1 31.747 | NatPrec5 59.045 | Reg term: 0.0 ||:  59%|█████▊    | 459/782 [02:10<01:23,  3.85it/s]
Train Epoch:0 | Loss 3.2989 | NatPrec1 31.773 | NatPrec5 59.083 | Reg term: 0.0 ||:  59%|█████▊    | 459/782 [02:10<01:23,  3.85it/s]
Train Epoch:0 | Loss 3.2989 | NatPrec1 31.773 | NatPrec5 59.083 | Reg term: 0.0 ||:  59%|█████▊    | 459/782 [02:10<01:23,  3.85it/s]
Train Epoch:0 | Loss 3.2989 | NatPrec1 31.773 | NatPrec5 59.083 | Reg term: 0.0 ||:  59%|█████▉    | 460/782 [02:10<01:23,  3.86it/s]
Train Epoch:0 | Loss 3.2966 | NatPrec1 31.806 | NatPrec5 59.121 | Reg term: 0.0 ||:  59%|█████▉    | 460/782 [02:11<01:23,  3.86it/s]
Train Epoch:0 | Loss 3.2966 | NatPrec1 31.806 | NatPrec5 59.121 | Reg term: 0.0 ||:  59%|█████▉    | 460/782 [02:11<01:23,  3.86it/s]
Train Epoch:0 | Loss 3.2966 | NatPrec1 31.806 | NatPrec5 59.121 | Reg term: 0.0 ||:  59%|█████▉    | 461/782 [02:11<01:23,  3.83it/s]
Train Epoch:0 | Loss 3.2941 | NatPrec1 31.862 | NatPrec5 59.165 | Reg term: 0.0 ||:  59%|█████▉    | 461/782 [02:11<01:23,  3.83it/s]
Train Epoch:0 | Loss 3.2941 | NatPrec1 31.862 | NatPrec5 59.165 | Reg term: 0.0 ||:  59%|█████▉    | 461/782 [02:11<01:23,  3.83it/s]
Train Epoch:0 | Loss 3.2941 | NatPrec1 31.862 | NatPrec5 59.165 | Reg term: 0.0 ||:  59%|█████▉    | 462/782 [02:11<01:23,  3.84it/s]
Train Epoch:0 | Loss 3.2912 | NatPrec1 31.911 | NatPrec5 59.220 | Reg term: 0.0 ||:  59%|█████▉    | 462/782 [02:11<01:23,  3.84it/s]
Train Epoch:0 | Loss 3.2912 | NatPrec1 31.911 | NatPrec5 59.220 | Reg term: 0.0 ||:  59%|█████▉    | 462/782 [02:11<01:23,  3.84it/s]
Train Epoch:0 | Loss 3.2912 | NatPrec1 31.911 | NatPrec5 59.220 | Reg term: 0.0 ||:  59%|█████▉    | 463/782 [02:11<01:23,  3.83it/s]
Train Epoch:0 | Loss 3.2886 | NatPrec1 31.954 | NatPrec5 59.271 | Reg term: 0.0 ||:  59%|█████▉    | 463/782 [02:11<01:23,  3.83it/s]
Train Epoch:0 | Loss 3.2886 | NatPrec1 31.954 | NatPrec5 59.271 | Reg term: 0.0 ||:  59%|█████▉    | 463/782 [02:11<01:23,  3.83it/s]
Train Epoch:0 | Loss 3.2886 | NatPrec1 31.954 | NatPrec5 59.271 | Reg term: 0.0 ||:  59%|█████▉    | 464/782 [02:11<01:22,  3.85it/s]
Train Epoch:0 | Loss 3.2867 | NatPrec1 31.993 | NatPrec5 59.308 | Reg term: 0.0 ||:  59%|█████▉    | 464/782 [02:12<01:22,  3.85it/s]
Train Epoch:0 | Loss 3.2867 | NatPrec1 31.993 | NatPrec5 59.308 | Reg term: 0.0 ||:  59%|█████▉    | 464/782 [02:12<01:22,  3.85it/s]
Train Epoch:0 | Loss 3.2867 | NatPrec1 31.993 | NatPrec5 59.308 | Reg term: 0.0 ||:  59%|█████▉    | 465/782 [02:12<01:22,  3.84it/s]
Train Epoch:0 | Loss 3.2843 | NatPrec1 32.035 | NatPrec5 59.345 | Reg term: 0.0 ||:  59%|█████▉    | 465/782 [02:12<01:22,  3.84it/s]
Train Epoch:0 | Loss 3.2843 | NatPrec1 32.035 | NatPrec5 59.345 | Reg term: 0.0 ||:  59%|█████▉    | 465/782 [02:12<01:22,  3.84it/s]
Train Epoch:0 | Loss 3.2843 | NatPrec1 32.035 | NatPrec5 59.345 | Reg term: 0.0 ||:  60%|█████▉    | 466/782 [02:12<01:22,  3.85it/s]
Train Epoch:0 | Loss 3.2822 | NatPrec1 32.076 | NatPrec5 59.372 | Reg term: 0.0 ||:  60%|█████▉    | 466/782 [02:12<01:22,  3.85it/s]
Train Epoch:0 | Loss 3.2822 | NatPrec1 32.076 | NatPrec5 59.372 | Reg term: 0.0 ||:  60%|█████▉    | 466/782 [02:12<01:22,  3.85it/s]
Train Epoch:0 | Loss 3.2822 | NatPrec1 32.076 | NatPrec5 59.372 | Reg term: 0.0 ||:  60%|█████▉    | 467/782 [02:12<01:21,  3.85it/s]
Train Epoch:0 | Loss 3.2801 | NatPrec1 32.111 | NatPrec5 59.398 | Reg term: 0.0 ||:  60%|█████▉    | 467/782 [02:12<01:21,  3.85it/s]
Train Epoch:0 | Loss 3.2801 | NatPrec1 32.111 | NatPrec5 59.398 | Reg term: 0.0 ||:  60%|█████▉    | 467/782 [02:12<01:21,  3.85it/s]
Train Epoch:0 | Loss 3.2801 | NatPrec1 32.111 | NatPrec5 59.398 | Reg term: 0.0 ||:  60%|█████▉    | 468/782 [02:12<01:21,  3.86it/s]
Train Epoch:0 | Loss 3.2777 | NatPrec1 32.153 | NatPrec5 59.442 | Reg term: 0.0 ||:  60%|█████▉    | 468/782 [02:13<01:21,  3.86it/s]
Train Epoch:0 | Loss 3.2777 | NatPrec1 32.153 | NatPrec5 59.442 | Reg term: 0.0 ||:  60%|█████▉    | 468/782 [02:13<01:21,  3.86it/s]
Train Epoch:0 | Loss 3.2777 | NatPrec1 32.153 | NatPrec5 59.442 | Reg term: 0.0 ||:  60%|█████▉    | 469/782 [02:13<01:22,  3.82it/s]
Train Epoch:0 | Loss 3.2759 | NatPrec1 32.168 | NatPrec5 59.488 | Reg term: 0.0 ||:  60%|█████▉    | 469/782 [02:13<01:22,  3.82it/s]
Train Epoch:0 | Loss 3.2759 | NatPrec1 32.168 | NatPrec5 59.488 | Reg term: 0.0 ||:  60%|█████▉    | 469/782 [02:13<01:22,  3.82it/s]
Train Epoch:0 | Loss 3.2759 | NatPrec1 32.168 | NatPrec5 59.488 | Reg term: 0.0 ||:  60%|██████    | 470/782 [02:13<01:21,  3.81it/s]
Train Epoch:0 | Loss 3.2738 | NatPrec1 32.189 | NatPrec5 59.528 | Reg term: 0.0 ||:  60%|██████    | 470/782 [02:13<01:21,  3.81it/s]
Train Epoch:0 | Loss 3.2738 | NatPrec1 32.189 | NatPrec5 59.528 | Reg term: 0.0 ||:  60%|██████    | 470/782 [02:13<01:21,  3.81it/s]
Train Epoch:0 | Loss 3.2738 | NatPrec1 32.189 | NatPrec5 59.528 | Reg term: 0.0 ||:  60%|██████    | 471/782 [02:13<01:21,  3.84it/s]
Train Epoch:0 | Loss 3.2718 | NatPrec1 32.203 | NatPrec5 59.564 | Reg term: 0.0 ||:  60%|██████    | 471/782 [02:13<01:21,  3.84it/s]
Train Epoch:0 | Loss 3.2718 | NatPrec1 32.203 | NatPrec5 59.564 | Reg term: 0.0 ||:  60%|██████    | 471/782 [02:13<01:21,  3.84it/s]
Train Epoch:0 | Loss 3.2718 | NatPrec1 32.203 | NatPrec5 59.564 | Reg term: 0.0 ||:  60%|██████    | 472/782 [02:13<01:20,  3.85it/s]
Train Epoch:0 | Loss 3.2703 | NatPrec1 32.218 | NatPrec5 59.590 | Reg term: 0.0 ||:  60%|██████    | 472/782 [02:14<01:20,  3.85it/s]
Train Epoch:0 | Loss 3.2703 | NatPrec1 32.218 | NatPrec5 59.590 | Reg term: 0.0 ||:  60%|██████    | 472/782 [02:14<01:20,  3.85it/s]
Train Epoch:0 | Loss 3.2703 | NatPrec1 32.218 | NatPrec5 59.590 | Reg term: 0.0 ||:  60%|██████    | 473/782 [02:14<01:20,  3.86it/s]
Train Epoch:0 | Loss 3.2676 | NatPrec1 32.265 | NatPrec5 59.649 | Reg term: 0.0 ||:  60%|██████    | 473/782 [02:14<01:20,  3.86it/s]
Train Epoch:0 | Loss 3.2676 | NatPrec1 32.265 | NatPrec5 59.649 | Reg term: 0.0 ||:  60%|██████    | 473/782 [02:14<01:20,  3.86it/s]
Train Epoch:0 | Loss 3.2676 | NatPrec1 32.265 | NatPrec5 59.649 | Reg term: 0.0 ||:  61%|██████    | 474/782 [02:14<01:19,  3.86it/s]
Train Epoch:0 | Loss 3.2649 | NatPrec1 32.326 | NatPrec5 59.707 | Reg term: 0.0 ||:  61%|██████    | 474/782 [02:14<01:19,  3.86it/s]
Train Epoch:0 | Loss 3.2649 | NatPrec1 32.326 | NatPrec5 59.707 | Reg term: 0.0 ||:  61%|██████    | 474/782 [02:14<01:19,  3.86it/s]
Train Epoch:0 | Loss 3.2649 | NatPrec1 32.326 | NatPrec5 59.707 | Reg term: 0.0 ||:  61%|██████    | 475/782 [02:14<01:19,  3.85it/s]
Train Epoch:0 | Loss 3.2620 | NatPrec1 32.369 | NatPrec5 59.769 | Reg term: 0.0 ||:  61%|██████    | 475/782 [02:15<01:19,  3.85it/s]
Train Epoch:0 | Loss 3.2620 | NatPrec1 32.369 | NatPrec5 59.769 | Reg term: 0.0 ||:  61%|██████    | 475/782 [02:15<01:19,  3.85it/s]
Train Epoch:0 | Loss 3.2620 | NatPrec1 32.369 | NatPrec5 59.769 | Reg term: 0.0 ||:  61%|██████    | 476/782 [02:15<01:19,  3.84it/s]
Train Epoch:0 | Loss 3.2604 | NatPrec1 32.370 | NatPrec5 59.798 | Reg term: 0.0 ||:  61%|██████    | 476/782 [02:15<01:19,  3.84it/s]
Train Epoch:0 | Loss 3.2604 | NatPrec1 32.370 | NatPrec5 59.798 | Reg term: 0.0 ||:  61%|██████    | 476/782 [02:15<01:19,  3.84it/s]
Train Epoch:0 | Loss 3.2604 | NatPrec1 32.370 | NatPrec5 59.798 | Reg term: 0.0 ||:  61%|██████    | 477/782 [02:15<01:19,  3.85it/s]
Train Epoch:0 | Loss 3.2581 | NatPrec1 32.410 | NatPrec5 59.833 | Reg term: 0.0 ||:  61%|██████    | 477/782 [02:15<01:19,  3.85it/s]
Train Epoch:0 | Loss 3.2581 | NatPrec1 32.410 | NatPrec5 59.833 | Reg term: 0.0 ||:  61%|██████    | 477/782 [02:15<01:19,  3.85it/s]
Train Epoch:0 | Loss 3.2581 | NatPrec1 32.410 | NatPrec5 59.833 | Reg term: 0.0 ||:  61%|██████    | 478/782 [02:15<01:18,  3.86it/s]
Train Epoch:0 | Loss 3.2561 | NatPrec1 32.447 | NatPrec5 59.874 | Reg term: 0.0 ||:  61%|██████    | 478/782 [02:15<01:18,  3.86it/s]
Train Epoch:0 | Loss 3.2561 | NatPrec1 32.447 | NatPrec5 59.874 | Reg term: 0.0 ||:  61%|██████    | 478/782 [02:15<01:18,  3.86it/s]
Train Epoch:0 | Loss 3.2561 | NatPrec1 32.447 | NatPrec5 59.874 | Reg term: 0.0 ||:  61%|██████▏   | 479/782 [02:15<01:18,  3.87it/s]
Train Epoch:0 | Loss 3.2546 | NatPrec1 32.448 | NatPrec5 59.886 | Reg term: 0.0 ||:  61%|██████▏   | 479/782 [02:16<01:18,  3.87it/s]
Train Epoch:0 | Loss 3.2546 | NatPrec1 32.448 | NatPrec5 59.886 | Reg term: 0.0 ||:  61%|██████▏   | 479/782 [02:16<01:18,  3.87it/s]
Train Epoch:0 | Loss 3.2546 | NatPrec1 32.448 | NatPrec5 59.886 | Reg term: 0.0 ||:  61%|██████▏   | 480/782 [02:16<01:17,  3.87it/s]
Train Epoch:0 | Loss 3.2526 | NatPrec1 32.478 | NatPrec5 59.911 | Reg term: 0.0 ||:  61%|██████▏   | 480/782 [02:16<01:17,  3.87it/s]
Train Epoch:0 | Loss 3.2526 | NatPrec1 32.478 | NatPrec5 59.911 | Reg term: 0.0 ||:  61%|██████▏   | 480/782 [02:16<01:17,  3.87it/s]
Train Epoch:0 | Loss 3.2526 | NatPrec1 32.478 | NatPrec5 59.911 | Reg term: 0.0 ||:  62%|██████▏   | 481/782 [02:16<01:17,  3.88it/s]
Train Epoch:0 | Loss 3.2501 | NatPrec1 32.534 | NatPrec5 59.962 | Reg term: 0.0 ||:  62%|██████▏   | 481/782 [02:16<01:17,  3.88it/s]
Train Epoch:0 | Loss 3.2501 | NatPrec1 32.534 | NatPrec5 59.962 | Reg term: 0.0 ||:  62%|██████▏   | 481/782 [02:16<01:17,  3.88it/s]
Train Epoch:0 | Loss 3.2501 | NatPrec1 32.534 | NatPrec5 59.962 | Reg term: 0.0 ||:  62%|██████▏   | 482/782 [02:16<01:17,  3.89it/s]
Train Epoch:0 | Loss 3.2481 | NatPrec1 32.563 | NatPrec5 59.996 | Reg term: 0.0 ||:  62%|██████▏   | 482/782 [02:16<01:17,  3.89it/s]
Train Epoch:0 | Loss 3.2481 | NatPrec1 32.563 | NatPrec5 59.996 | Reg term: 0.0 ||:  62%|██████▏   | 482/782 [02:16<01:17,  3.89it/s]
Train Epoch:0 | Loss 3.2481 | NatPrec1 32.563 | NatPrec5 59.996 | Reg term: 0.0 ||:  62%|██████▏   | 483/782 [02:16<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2460 | NatPrec1 32.599 | NatPrec5 60.034 | Reg term: 0.0 ||:  62%|██████▏   | 483/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2460 | NatPrec1 32.599 | NatPrec5 60.034 | Reg term: 0.0 ||:  62%|██████▏   | 483/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2460 | NatPrec1 32.599 | NatPrec5 60.034 | Reg term: 0.0 ||:  62%|██████▏   | 484/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2443 | NatPrec1 32.639 | NatPrec5 60.068 | Reg term: 0.0 ||:  62%|██████▏   | 484/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2443 | NatPrec1 32.639 | NatPrec5 60.068 | Reg term: 0.0 ||:  62%|██████▏   | 484/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2443 | NatPrec1 32.639 | NatPrec5 60.068 | Reg term: 0.0 ||:  62%|██████▏   | 485/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2420 | NatPrec1 32.668 | NatPrec5 60.118 | Reg term: 0.0 ||:  62%|██████▏   | 485/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2420 | NatPrec1 32.668 | NatPrec5 60.118 | Reg term: 0.0 ||:  62%|██████▏   | 485/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2420 | NatPrec1 32.668 | NatPrec5 60.118 | Reg term: 0.0 ||:  62%|██████▏   | 486/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2401 | NatPrec1 32.687 | NatPrec5 60.148 | Reg term: 0.0 ||:  62%|██████▏   | 486/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2401 | NatPrec1 32.687 | NatPrec5 60.148 | Reg term: 0.0 ||:  62%|██████▏   | 486/782 [02:17<01:16,  3.89it/s]
Train Epoch:0 | Loss 3.2401 | NatPrec1 32.687 | NatPrec5 60.148 | Reg term: 0.0 ||:  62%|██████▏   | 487/782 [02:17<01:15,  3.89it/s]
Train Epoch:0 | Loss 3.2387 | NatPrec1 32.716 | NatPrec5 60.172 | Reg term: 0.0 ||:  62%|██████▏   | 487/782 [02:18<01:15,  3.89it/s]
Train Epoch:0 | Loss 3.2387 | NatPrec1 32.716 | NatPrec5 60.172 | Reg term: 0.0 ||:  62%|██████▏   | 487/782 [02:18<01:15,  3.89it/s]
Train Epoch:0 | Loss 3.2387 | NatPrec1 32.716 | NatPrec5 60.172 | Reg term: 0.0 ||:  62%|██████▏   | 488/782 [02:18<01:15,  3.89it/s]
Train Epoch:0 | Loss 3.2366 | NatPrec1 32.745 | NatPrec5 60.206 | Reg term: 0.0 ||:  62%|██████▏   | 488/782 [02:18<01:15,  3.89it/s]
Train Epoch:0 | Loss 3.2366 | NatPrec1 32.745 | NatPrec5 60.206 | Reg term: 0.0 ||:  62%|██████▏   | 488/782 [02:18<01:15,  3.89it/s]
Train Epoch:0 | Loss 3.2366 | NatPrec1 32.745 | NatPrec5 60.206 | Reg term: 0.0 ||:  63%|██████▎   | 489/782 [02:18<01:15,  3.90it/s]
Train Epoch:0 | Loss 3.2347 | NatPrec1 32.761 | NatPrec5 60.242 | Reg term: 0.0 ||:  63%|██████▎   | 489/782 [02:18<01:15,  3.90it/s]
Train Epoch:0 | Loss 3.2347 | NatPrec1 32.761 | NatPrec5 60.242 | Reg term: 0.0 ||:  63%|██████▎   | 489/782 [02:18<01:15,  3.90it/s]
Train Epoch:0 | Loss 3.2347 | NatPrec1 32.761 | NatPrec5 60.242 | Reg term: 0.0 ||:  63%|██████▎   | 490/782 [02:18<01:15,  3.87it/s]
Train Epoch:0 | Loss 3.2320 | NatPrec1 32.797 | NatPrec5 60.301 | Reg term: 0.0 ||:  63%|██████▎   | 490/782 [02:18<01:15,  3.87it/s]
Train Epoch:0 | Loss 3.2320 | NatPrec1 32.797 | NatPrec5 60.301 | Reg term: 0.0 ||:  63%|██████▎   | 490/782 [02:18<01:15,  3.87it/s]
Train Epoch:0 | Loss 3.2320 | NatPrec1 32.797 | NatPrec5 60.301 | Reg term: 0.0 ||:  63%|██████▎   | 491/782 [02:18<01:15,  3.85it/s]
Train Epoch:0 | Loss 3.2305 | NatPrec1 32.809 | NatPrec5 60.334 | Reg term: 0.0 ||:  63%|██████▎   | 491/782 [02:19<01:15,  3.85it/s]
Train Epoch:0 | Loss 3.2305 | NatPrec1 32.809 | NatPrec5 60.334 | Reg term: 0.0 ||:  63%|██████▎   | 491/782 [02:19<01:15,  3.85it/s]
Train Epoch:0 | Loss 3.2305 | NatPrec1 32.809 | NatPrec5 60.334 | Reg term: 0.0 ||:  63%|██████▎   | 492/782 [02:19<01:15,  3.86it/s]
Train Epoch:0 | Loss 3.2285 | NatPrec1 32.847 | NatPrec5 60.367 | Reg term: 0.0 ||:  63%|██████▎   | 492/782 [02:19<01:15,  3.86it/s]
Train Epoch:0 | Loss 3.2285 | NatPrec1 32.847 | NatPrec5 60.367 | Reg term: 0.0 ||:  63%|██████▎   | 492/782 [02:19<01:15,  3.86it/s]
Train Epoch:0 | Loss 3.2285 | NatPrec1 32.847 | NatPrec5 60.367 | Reg term: 0.0 ||:  63%|██████▎   | 493/782 [02:19<01:14,  3.86it/s]
Train Epoch:0 | Loss 3.2268 | NatPrec1 32.863 | NatPrec5 60.393 | Reg term: 0.0 ||:  63%|██████▎   | 493/782 [02:19<01:14,  3.86it/s]
Train Epoch:0 | Loss 3.2268 | NatPrec1 32.863 | NatPrec5 60.393 | Reg term: 0.0 ||:  63%|██████▎   | 493/782 [02:19<01:14,  3.86it/s]
Train Epoch:0 | Loss 3.2268 | NatPrec1 32.863 | NatPrec5 60.393 | Reg term: 0.0 ||:  63%|██████▎   | 494/782 [02:19<01:14,  3.87it/s]
Train Epoch:0 | Loss 3.2244 | NatPrec1 32.907 | NatPrec5 60.436 | Reg term: 0.0 ||:  63%|██████▎   | 494/782 [02:19<01:14,  3.87it/s]
Train Epoch:0 | Loss 3.2244 | NatPrec1 32.907 | NatPrec5 60.436 | Reg term: 0.0 ||:  63%|██████▎   | 494/782 [02:19<01:14,  3.87it/s]
Train Epoch:0 | Loss 3.2244 | NatPrec1 32.907 | NatPrec5 60.436 | Reg term: 0.0 ||:  63%|██████▎   | 495/782 [02:19<01:14,  3.87it/s]
Train Epoch:0 | Loss 3.2225 | NatPrec1 32.935 | NatPrec5 60.459 | Reg term: 0.0 ||:  63%|██████▎   | 495/782 [02:20<01:14,  3.87it/s]
Train Epoch:0 | Loss 3.2225 | NatPrec1 32.935 | NatPrec5 60.459 | Reg term: 0.0 ||:  63%|██████▎   | 495/782 [02:20<01:14,  3.87it/s]
Train Epoch:0 | Loss 3.2225 | NatPrec1 32.935 | NatPrec5 60.459 | Reg term: 0.0 ||:  63%|██████▎   | 496/782 [02:20<01:14,  3.85it/s]
Train Epoch:0 | Loss 3.2201 | NatPrec1 32.985 | NatPrec5 60.513 | Reg term: 0.0 ||:  63%|██████▎   | 496/782 [02:20<01:14,  3.85it/s]
Train Epoch:0 | Loss 3.2201 | NatPrec1 32.985 | NatPrec5 60.513 | Reg term: 0.0 ||:  63%|██████▎   | 496/782 [02:20<01:14,  3.85it/s]
Train Epoch:0 | Loss 3.2201 | NatPrec1 32.985 | NatPrec5 60.513 | Reg term: 0.0 ||:  64%|██████▎   | 497/782 [02:20<01:13,  3.86it/s]
Train Epoch:0 | Loss 3.2179 | NatPrec1 33.020 | NatPrec5 60.567 | Reg term: 0.0 ||:  64%|██████▎   | 497/782 [02:20<01:13,  3.86it/s]
Train Epoch:0 | Loss 3.2179 | NatPrec1 33.020 | NatPrec5 60.567 | Reg term: 0.0 ||:  64%|██████▎   | 497/782 [02:20<01:13,  3.86it/s]
Train Epoch:0 | Loss 3.2179 | NatPrec1 33.020 | NatPrec5 60.567 | Reg term: 0.0 ||:  64%|██████▎   | 498/782 [02:20<01:13,  3.84it/s]
Train Epoch:0 | Loss 3.2158 | NatPrec1 33.060 | NatPrec5 60.596 | Reg term: 0.0 ||:  64%|██████▎   | 498/782 [02:20<01:13,  3.84it/s]
Train Epoch:0 | Loss 3.2158 | NatPrec1 33.060 | NatPrec5 60.596 | Reg term: 0.0 ||:  64%|██████▎   | 498/782 [02:20<01:13,  3.84it/s]
